unix_timestamp,temperature,pressure,wind_direction,wind_speed,insolation,humidity
2010-03-16T01:34:21.000+01:00,4.0,1047.0,94.0,46.0,8.0,10.0
2010-03-16T04:15:42.000+01:00,8.0,978.0,135.0,20.0,4.0,33.0
2010-03-16T04:19:12.000+01:00,-24.0,1104.0,150.0,3.0,7.0,36.0
2010-03-16T04:59:12.000+01:00,-37.0,955.0,11.0,20.0,1.0,96.0
2010-03-16T11:36:05.000+01:00,47.0,969.0,312.0,11.0,1.0,90.0
2010-03-16T12:44:06.000+01:00,11.0,1021.0,16.0,75.0,9.0,98.0
2010-03-16T13:15:14.000+01:00,-32.0,1003.0,205.0,86.0,4.0,31.0
2010-03-16T16:22:12.000+01:00,47.0,1033.0,348.0,75.0,7.0,47.0
2010-03-16T18:12:28.000+01:00,-23.0,1142.0,156.0,97.0,0.0,45.0
2010-03-16T19:58:40.000+01:00,29.0,926.0,341.0,74.0,9.0,1.0
2010-03-16T21:53:05.000+01:00,-26.0,1118.0,131.0,71.0,4.0,21.0
2010-03-17T11:27:34.000+01:00,-14.0,1016.0,312.0,52.0,4.0,60.0
2010-03-17T12:25:17.000+01:00,38.0,950.0,176.0,56.0,6.0,50.0
2010-03-17T14:53:40.000+01:00,36.0,1039.0,220.0,82.0,9.0,58.0
2010-03-17T17:28:13.000+01:00,-22.0,1094.0,161.0,25.0,10.0,71.0
2010-03-17T18:39:30.000+01:00,3.0,979.0,186.0,14.0,9.0,90.0
2010-03-17T20:56:53.000+01:00,-32.0,1089.0,217.0,18.0,4.0,68.0
2010-03-17T22:38:38.000+01:00,19.0,1075.0,231.0,20.0,10.0,60.0
2010-03-17T22:47:27.000+01:00,-10.0,1053.0,181.0,72.0,5.0,72.0
2010-03-18T02:48:52.000+01:00,37.0,1158.0,279.0,82.0,1.0,65.0
2010-03-18T03:04:45.000+01:00,5.0,1152.0,248.0,36.0,2.0,5.0
2010-03-18T03:33:19.000+01:00,-27.0,1103.0,327.0,87.0,7.0,21.0
2010-03-18T03:49:33.000+01:00,-12.0,996.0,243.0,24.0,3.0,7.0
2010-03-18T04:16:51.000+01:00,48.0,1052.0,204.0,66.0,4.0,98.0
2010-03-18T08:52:19.000+01:00,40.0,1043.0,262.0,37.0,6.0,29.0
2010-03-18T12:40:41.000+01:00,37.0,939.0,330.0,46.0,7.0,35.0
2010-03-18T13:13:26.000+01:00,-3.0,1118.0,84.0,65.0,10.0,81.0
2010-03-18T13:26:04.000+01:00,40.0,902.0,217.0,98.0,9.0,72.0
2010-03-18T14:09:22.000+01:00,-36.0,955.0,339.0,3.0,8.0,97.0
2010-03-18T20:33:36.000+01:00,-37.0,1176.0,356.0,35.0,1.0,26.0
2010-03-18T20:43:31.000+01:00,-35.0,1115.0,293.0,86.0,1.0,1.0
2010-03-18T21:48:19.000+01:00,40.0,1185.0,113.0,20.0,0.0,7.0
2010-03-19T02:57:27.000+01:00,-10.0,1073.0,343.0,97.0,0.0,6.0
2010-03-19T04:09:23.000+01:00,26.0,1078.0,91.0,57.0,1.0,21.0
2010-03-19T07:38:48.000+01:00,-44.0,960.0,128.0,57.0,7.0,23.0
2010-03-19T09:15:29.000+01:00,14.0,1025.0,125.0,31.0,9.0,34.0
2010-03-19T14:49:44.000+01:00,20.0,1141.0,230.0,62.0,4.0,11.0
2010-03-19T17:25:57.000+01:00,19.0,933.0,145.0,9.0,0.0,90.0
2010-03-19T18:03:30.000+01:00,14.0,1013.0,25.0,11.0,4.0,45.0
2010-03-19T21:06:30.000+01:00,-12.0,912.0,257.0,80.0,1.0,15.0
2010-03-20T01:11:45.000+01:00,-37.0,1160.0,236.0,50.0,7.0,41.0
2010-03-20T03:37:02.000+01:00,12.0,1066.0,169.0,53.0,10.0,17.0
2010-03-20T05:54:41.000+01:00,4.0,1059.0,228.0,44.0,6.0,54.0
2010-03-20T10:58:52.000+01:00,-38.0,960.0,213.0,81.0,5.0,85.0
2010-03-20T11:40:13.000+01:00,23.0,1119.0,251.0,88.0,5.0,27.0
2010-03-20T13:31:03.000+01:00,-50.0,1127.0,309.0,27.0,1.0,54.0
2010-03-20T15:41:53.000+01:00,43.0,918.0,324.0,71.0,10.0,46.0
2010-03-20T16:54:41.000+01:00,-34.0,1132.0,42.0,37.0,8.0,49.0
2010-03-20T19:46:07.000+01:00,42.0,1191.0,95.0,40.0,8.0,96.0
2010-03-20T22:24:49.000+01:00,13.0,1111.0,89.0,49.0,2.0,65.0
2010-03-21T05:59:48.000+01:00,27.0,1131.0,42.0,88.0,0.0,48.0
2010-03-21T07:27:34.000+01:00,20.0,965.0,19.0,97.0,0.0,0.0
2010-03-21T09:55:45.000+01:00,40.0,960.0,282.0,41.0,3.0,94.0
2010-03-21T11:16:56.000+01:00,21.0,1132.0,310.0,15.0,9.0,87.0
2010-03-21T13:32:53.000+01:00,-10.0,1176.0,6.0,50.0,2.0,20.0
2010-03-21T13:57:09.000+01:00,-30.0,974.0,4.0,4.0,0.0,11.0
2010-03-21T14:29:02.000+01:00,-22.0,991.0,197.0,81.0,8.0,97.0
2010-03-21T15:29:08.000+01:00,16.0,1127.0,137.0,39.0,5.0,34.0
2010-03-21T17:10:44.000+01:00,2.0,1018.0,97.0,22.0,0.0,84.0
2010-03-21T22:05:28.000+01:00,-20.0,1152.0,42.0,99.0,5.0,43.0
2010-03-21T22:31:58.000+01:00,19.0,976.0,214.0,16.0,10.0,7.0
2010-03-22T01:42:53.000+01:00,18.0,1095.0,9.0,100.0,2.0,50.0
2010-03-22T02:54:50.000+01:00,32.0,1179.0,32.0,39.0,10.0,62.0
2010-03-22T03:05:45.000+01:00,11.0,1026.0,205.0,15.0,5.0,19.0
2010-03-22T04:13:37.000+01:00,23.0,902.0,324.0,47.0,1.0,74.0
2010-03-22T07:22:48.000+01:00,-18.0,1147.0,207.0,85.0,7.0,39.0
2010-03-22T12:59:14.000+01:00,38.0,968.0,195.0,24.0,4.0,64.0
2010-03-22T13:41:19.000+01:00,24.0,928.0,314.0,44.0,2.0,88.0
2010-03-22T16:25:03.000+01:00,13.0,1002.0,164.0,60.0,9.0,69.0
2010-03-22T17:14:17.000+01:00,-13.0,1100.0,48.0,22.0,9.0,27.0
2010-03-22T17:35:42.000+01:00,32.0,1193.0,338.0,56.0,2.0,5.0
2010-03-22T18:31:13.000+01:00,5.0,1145.0,26.0,30.0,6.0,35.0
2010-03-22T23:41:25.000+01:00,-3.0,952.0,45.0,55.0,7.0,4.0
2010-03-23T04:20:14.000+01:00,-26.0,1132.0,217.0,24.0,10.0,87.0
2010-03-23T05:42:30.000+01:00,-47.0,1047.0,181.0,11.0,0.0,30.0
2010-03-23T06:36:18.000+01:00,-44.0,912.0,328.0,25.0,10.0,57.0
2010-03-23T07:58:43.000+01:00,-32.0,1095.0,255.0,93.0,2.0,22.0
2010-03-23T08:23:18.000+01:00,18.0,1097.0,265.0,47.0,10.0,86.0
2010-03-23T08:31:37.000+01:00,44.0,1000.0,51.0,5.0,3.0,52.0
2010-03-23T18:01:11.000+01:00,9.0,1120.0,162.0,22.0,8.0,3.0
2010-03-23T18:17:04.000+01:00,35.0,1044.0,173.0,100.0,4.0,9.0
2010-03-23T22:45:22.000+01:00,23.0,1045.0,93.0,44.0,4.0,61.0
2010-03-24T02:15:55.000+01:00,-47.0,911.0,264.0,62.0,1.0,17.0
2010-03-24T02:36:06.000+01:00,-17.0,921.0,195.0,55.0,10.0,38.0
2010-03-24T03:50:13.000+01:00,21.0,929.0,164.0,11.0,2.0,87.0
2010-03-24T04:08:55.000+01:00,-8.0,1157.0,345.0,80.0,0.0,46.0
2010-03-24T04:53:07.000+01:00,-50.0,1039.0,108.0,84.0,3.0,22.0
2010-03-24T08:32:37.000+01:00,5.0,1172.0,310.0,49.0,10.0,95.0
2010-03-24T12:32:13.000+01:00,14.0,1063.0,157.0,56.0,10.0,29.0
2010-03-24T22:01:49.000+01:00,27.0,1153.0,132.0,45.0,10.0,87.0
2010-03-25T02:48:30.000+01:00,7.0,1174.0,27.0,95.0,10.0,73.0
2010-03-25T07:29:02.000+01:00,-5.0,1097.0,191.0,27.0,0.0,42.0
2010-03-25T20:05:32.000+01:00,20.0,942.0,239.0,22.0,4.0,69.0
2010-03-25T21:23:18.000+01:00,21.0,1123.0,144.0,70.0,4.0,63.0
2010-03-25T22:34:49.000+01:00,-45.0,1067.0,52.0,75.0,0.0,93.0
2010-03-26T00:37:56.000+01:00,16.0,1042.0,194.0,36.0,6.0,28.0
2010-03-26T01:31:06.000+01:00,-1.0,1169.0,108.0,46.0,8.0,50.0
2010-03-26T04:19:39.000+01:00,36.0,1032.0,287.0,76.0,1.0,24.0
2010-03-26T05:24:49.000+01:00,5.0,1092.0,71.0,7.0,9.0,3.0
2010-03-26T05:59:17.000+01:00,44.0,1106.0,252.0,77.0,2.0,71.0
2010-03-26T07:54:53.000+01:00,-30.0,1088.0,292.0,38.0,1.0,44.0
2010-03-26T09:33:04.000+01:00,25.0,1167.0,270.0,11.0,9.0,74.0
2010-03-26T11:05:15.000+01:00,35.0,983.0,331.0,7.0,4.0,89.0
2010-03-26T12:41:41.000+01:00,-19.0,1117.0,121.0,73.0,4.0,43.0
2010-03-26T18:20:07.000+01:00,47.0,962.0,324.0,25.0,7.0,50.0
2010-03-26T20:00:13.000+01:00,-42.0,1191.0,28.0,6.0,8.0,21.0
2010-03-26T20:31:24.000+01:00,-35.0,1040.0,22.0,3.0,2.0,84.0
2010-03-27T02:13:28.000+01:00,-5.0,966.0,219.0,38.0,0.0,91.0
2010-03-27T04:01:24.000+01:00,0.0,1143.0,27.0,40.0,5.0,73.0
2010-03-27T04:45:52.000+01:00,18.0,951.0,198.0,49.0,4.0,93.0
2010-03-27T09:18:34.000+01:00,31.0,996.0,9.0,24.0,6.0,47.0
2010-03-27T10:03:29.000+01:00,-3.0,1122.0,34.0,15.0,10.0,99.0
2010-03-27T11:27:56.000+01:00,1.0,1111.0,6.0,27.0,8.0,51.0
2010-03-27T11:47:13.000+01:00,13.0,1156.0,268.0,34.0,2.0,75.0
2010-03-27T14:26:01.000+01:00,-12.0,1130.0,279.0,26.0,7.0,46.0
2010-03-27T18:26:45.000+01:00,3.0,1110.0,158.0,18.0,5.0,37.0
2010-03-27T20:41:40.000+01:00,37.0,1035.0,135.0,4.0,4.0,47.0
2010-03-27T21:46:20.000+01:00,25.0,1078.0,198.0,62.0,5.0,29.0
2010-04-01T00:38:19.000+02:00,-24.0,1097.0,209.0,6.0,7.0,51.0
2010-04-01T03:21:15.000+02:00,15.0,1003.0,249.0,34.0,10.0,27.0
2010-04-01T03:29:48.000+02:00,-13.0,1102.0,145.0,3.0,4.0,50.0
2010-04-01T08:46:28.000+02:00,20.0,1018.0,169.0,16.0,5.0,84.0
2010-04-01T09:08:45.000+02:00,27.0,1087.0,152.0,66.0,5.0,88.0
2010-04-01T09:14:35.000+02:00,8.0,1173.0,305.0,54.0,6.0,64.0
2010-04-01T13:01:07.000+02:00,-13.0,973.0,169.0,76.0,6.0,82.0
2010-04-01T14:10:09.000+02:00,-49.0,1178.0,151.0,54.0,2.0,95.0
2010-04-01T18:18:20.000+02:00,-38.0,913.0,46.0,49.0,0.0,48.0
2010-04-01T19:14:16.000+02:00,-7.0,1171.0,90.0,82.0,2.0,12.0
2010-04-02T02:58:50.000+02:00,12.0,1130.0,203.0,12.0,9.0,8.0
2010-04-02T03:06:44.000+02:00,-15.0,1123.0,52.0,45.0,10.0,28.0
2010-04-02T04:32:30.000+02:00,16.0,1100.0,336.0,1.0,10.0,67.0
2010-04-02T05:38:37.000+02:00,-34.0,1200.0,0.0,63.0,5.0,66.0
2010-04-02T06:06:46.000+02:00,45.0,994.0,112.0,93.0,1.0,77.0
2010-04-02T06:09:47.000+02:00,-25.0,976.0,94.0,76.0,0.0,50.0
2010-04-02T08:19:03.000+02:00,-35.0,990.0,252.0,42.0,10.0,43.0
2010-04-02T10:55:12.000+02:00,-24.0,1161.0,212.0,70.0,9.0,38.0
2010-04-02T11:01:01.000+02:00,-10.0,1162.0,9.0,23.0,4.0,59.0
2010-04-02T12:00:20.000+02:00,38.0,1069.0,264.0,99.0,7.0,56.0
2010-04-02T13:44:11.000+02:00,-21.0,994.0,309.0,93.0,8.0,59.0
2010-04-02T20:34:00.000+02:00,-27.0,1113.0,150.0,94.0,8.0,21.0
2010-04-02T21:09:52.000+02:00,44.0,1099.0,197.0,66.0,4.0,56.0
2010-04-02T21:16:17.000+02:00,-19.0,1122.0,184.0,67.0,9.0,11.0
2010-04-02T21:23:11.000+02:00,4.0,1157.0,287.0,9.0,6.0,59.0
2010-04-02T21:57:55.000+02:00,41.0,1149.0,348.0,17.0,10.0,58.0
2010-04-03T01:58:44.000+02:00,-38.0,933.0,231.0,32.0,8.0,84.0
2010-04-03T05:26:22.000+02:00,-45.0,928.0,171.0,21.0,7.0,2.0
2010-04-03T07:16:11.000+02:00,-6.0,1164.0,40.0,44.0,8.0,30.0
2010-04-03T08:52:59.000+02:00,15.0,948.0,322.0,98.0,8.0,52.0
2010-04-03T13:19:44.000+02:00,-18.0,1181.0,265.0,93.0,8.0,82.0
2010-04-03T16:34:46.000+02:00,41.0,950.0,114.0,38.0,1.0,55.0
2010-04-03T18:55:20.000+02:00,-12.0,916.0,98.0,94.0,7.0,43.0
2010-04-03T23:17:15.000+02:00,9.0,927.0,197.0,58.0,3.0,41.0
2010-04-03T23:17:53.000+02:00,48.0,1124.0,169.0,55.0,1.0,73.0
2010-04-04T05:29:05.000+02:00,-4.0,1075.0,15.0,13.0,1.0,65.0
2010-04-04T09:17:23.000+02:00,-20.0,935.0,329.0,93.0,8.0,71.0
2010-04-04T11:41:39.000+02:00,23.0,959.0,52.0,16.0,4.0,83.0
2010-04-04T14:24:20.000+02:00,37.0,981.0,148.0,80.0,8.0,47.0
2010-04-04T14:34:12.000+02:00,42.0,1194.0,321.0,34.0,0.0,0.0
2010-04-04T17:27:24.000+02:00,-30.0,1118.0,135.0,43.0,6.0,75.0
2010-04-05T01:05:11.000+02:00,5.0,1142.0,356.0,70.0,2.0,67.0
2010-04-05T01:13:05.000+02:00,-22.0,933.0,157.0,60.0,3.0,79.0
2010-04-05T01:26:04.000+02:00,-13.0,1071.0,336.0,47.0,6.0,11.0
2010-04-05T02:27:50.000+02:00,2.0,1157.0,79.0,58.0,10.0,66.0
2010-04-05T02:51:04.000+02:00,-3.0,1036.0,20.0,90.0,10.0,4.0
2010-04-05T02:56:03.000+02:00,-30.0,1182.0,236.0,53.0,0.0,43.0
2010-04-05T03:03:04.000+02:00,-6.0,1061.0,296.0,26.0,1.0,57.0
2010-04-05T04:53:25.000+02:00,37.0,1093.0,105.0,73.0,8.0,33.0
2010-04-05T10:32:36.000+02:00,-30.0,1088.0,291.0,89.0,4.0,85.0
2010-04-05T10:32:59.000+02:00,-25.0,963.0,205.0,69.0,5.0,45.0
2010-04-05T13:37:21.000+02:00,-4.0,1138.0,291.0,80.0,9.0,40.0
2010-04-05T14:16:14.000+02:00,-1.0,1164.0,78.0,86.0,10.0,9.0
2010-04-05T14:39:49.000+02:00,-50.0,1187.0,106.0,93.0,0.0,9.0
2010-04-05T15:47:30.000+02:00,-27.0,1166.0,114.0,31.0,10.0,97.0
2010-04-05T17:37:59.000+02:00,22.0,912.0,118.0,41.0,2.0,82.0
2010-04-05T17:48:12.000+02:00,48.0,939.0,188.0,81.0,4.0,37.0
2010-04-05T17:54:39.000+02:00,13.0,966.0,88.0,15.0,7.0,22.0
2010-04-05T18:09:32.000+02:00,-16.0,980.0,265.0,23.0,1.0,41.0
2010-04-05T21:33:49.000+02:00,-43.0,978.0,308.0,93.0,6.0,81.0
2010-04-05T21:52:11.000+02:00,-41.0,1082.0,246.0,97.0,0.0,53.0
2010-04-05T23:27:26.000+02:00,4.0,1143.0,194.0,78.0,8.0,25.0
2010-04-05T23:53:29.000+02:00,-41.0,1037.0,350.0,90.0,2.0,38.0
2010-04-06T02:34:46.000+02:00,-30.0,1145.0,273.0,52.0,2.0,30.0
2010-04-06T03:17:19.000+02:00,40.0,998.0,158.0,68.0,1.0,75.0
2010-04-06T05:30:40.000+02:00,22.0,962.0,70.0,91.0,0.0,83.0
2010-04-06T07:23:44.000+02:00,-50.0,1040.0,33.0,78.0,5.0,94.0
2010-04-06T07:49:12.000+02:00,-44.0,1139.0,241.0,57.0,2.0,3.0
2010-04-06T08:59:30.000+02:00,22.0,1169.0,328.0,19.0,7.0,40.0
2010-04-06T09:04:11.000+02:00,39.0,968.0,243.0,22.0,0.0,88.0
2010-04-06T15:49:13.000+02:00,-26.0,1185.0,338.0,89.0,8.0,14.0
2010-04-06T17:12:54.000+02:00,6.0,977.0,268.0,13.0,4.0,22.0
2010-04-06T19:22:22.000+02:00,18.0,1082.0,345.0,94.0,6.0,60.0
2010-04-06T22:31:15.000+02:00,41.0,1029.0,210.0,35.0,10.0,70.0
2010-04-06T22:40:30.000+02:00,6.0,1062.0,68.0,9.0,3.0,64.0
2010-04-06T23:44:57.000+02:00,22.0,1108.0,349.0,85.0,4.0,62.0
2010-04-07T00:46:55.000+02:00,-29.0,1114.0,319.0,75.0,8.0,49.0
2010-04-07T04:50:42.000+02:00,-5.0,964.0,137.0,93.0,8.0,60.0
2010-04-07T07:31:01.000+02:00,-37.0,1072.0,230.0,40.0,7.0,100.0
2010-04-07T08:15:13.000+02:00,34.0,1178.0,108.0,35.0,8.0,15.0
2010-04-07T10:58:52.000+02:00,5.0,1009.0,173.0,74.0,2.0,87.0
2010-04-07T11:18:51.000+02:00,2.0,1105.0,142.0,32.0,0.0,68.0
2010-04-07T11:36:30.000+02:00,19.0,1166.0,30.0,79.0,10.0,21.0
2010-04-07T12:12:50.000+02:00,-46.0,928.0,233.0,72.0,1.0,27.0
2010-04-08T02:46:05.000+02:00,3.0,1032.0,105.0,97.0,3.0,49.0
2010-04-08T02:49:42.000+02:00,-33.0,991.0,97.0,1.0,2.0,7.0
2010-04-08T03:39:34.000+02:00,-31.0,1024.0,88.0,92.0,9.0,40.0
2010-04-08T04:46:33.000+02:00,16.0,936.0,192.0,60.0,1.0,93.0
2010-04-08T15:12:08.000+02:00,39.0,1063.0,54.0,100.0,6.0,4.0
2010-04-08T15:42:47.000+02:00,7.0,1038.0,213.0,21.0,9.0,79.0
2010-04-08T17:00:59.000+02:00,-37.0,1185.0,51.0,42.0,8.0,14.0
2010-04-08T22:59:49.000+02:00,-41.0,1015.0,154.0,15.0,10.0,72.0
2010-04-08T23:49:11.000+02:00,2.0,932.0,265.0,45.0,6.0,93.0
2010-04-09T00:04:13.000+02:00,-25.0,1174.0,336.0,92.0,2.0,87.0
2010-04-09T00:57:35.000+02:00,22.0,1133.0,139.0,5.0,7.0,1.0
2010-04-09T03:39:43.000+02:00,40.0,1168.0,111.0,11.0,8.0,21.0
2010-04-09T04:23:16.000+02:00,-14.0,992.0,29.0,42.0,8.0,78.0
2010-04-09T06:19:53.000+02:00,3.0,1161.0,359.0,39.0,4.0,6.0
2010-04-09T07:30:49.000+02:00,19.0,935.0,50.0,15.0,3.0,96.0
2010-04-09T08:42:31.000+02:00,-1.0,1041.0,164.0,37.0,4.0,50.0
2010-04-09T10:53:24.000+02:00,25.0,1165.0,24.0,60.0,3.0,45.0
2010-04-09T12:30:00.000+02:00,-15.0,959.0,205.0,27.0,3.0,26.0
2010-04-09T16:53:07.000+02:00,-3.0,1123.0,262.0,12.0,6.0,21.0
2010-04-09T19:12:25.000+02:00,30.0,1147.0,244.0,45.0,2.0,76.0
2010-04-09T19:17:53.000+02:00,-49.0,1051.0,5.0,48.0,7.0,78.0
2010-04-09T21:08:38.000+02:00,46.0,1161.0,262.0,85.0,7.0,93.0
2010-04-09T23:08:11.000+02:00,1.0,1099.0,0.0,43.0,9.0,93.0
2010-04-10T08:02:12.000+02:00,14.0,1168.0,16.0,4.0,2.0,65.0
2010-04-10T08:51:24.000+02:00,-44.0,1013.0,266.0,44.0,2.0,52.0
2010-04-10T11:22:45.000+02:00,50.0,1112.0,40.0,75.0,8.0,52.0
2010-04-10T12:16:18.000+02:00,-25.0,1132.0,296.0,100.0,7.0,86.0
2010-04-10T15:47:32.000+02:00,-10.0,1102.0,30.0,65.0,2.0,72.0
2010-04-10T17:36:34.000+02:00,49.0,1137.0,315.0,60.0,0.0,36.0
2010-04-10T18:48:23.000+02:00,31.0,1192.0,353.0,53.0,1.0,12.0
2010-04-10T23:08:25.000+02:00,21.0,917.0,2.0,39.0,0.0,41.0
2010-04-11T01:01:17.000+02:00,50.0,1153.0,237.0,77.0,7.0,23.0
2010-04-11T02:08:31.000+02:00,31.0,984.0,253.0,77.0,6.0,11.0
2010-04-11T03:23:13.000+02:00,-18.0,1056.0,354.0,50.0,1.0,30.0
2010-04-11T03:55:14.000+02:00,-17.0,1086.0,17.0,6.0,5.0,69.0
2010-04-11T05:51:27.000+02:00,-19.0,1046.0,157.0,41.0,8.0,15.0
2010-04-11T06:28:18.000+02:00,-28.0,1081.0,222.0,23.0,5.0,94.0
2010-04-11T09:01:06.000+02:00,18.0,1152.0,1.0,33.0,8.0,98.0
2010-04-11T12:29:37.000+02:00,-16.0,1116.0,27.0,26.0,1.0,36.0
2010-04-11T13:29:33.000+02:00,-28.0,1082.0,360.0,33.0,0.0,61.0
2010-04-11T14:40:47.000+02:00,8.0,1066.0,37.0,45.0,6.0,79.0
2010-04-11T15:01:58.000+02:00,-29.0,1028.0,39.0,18.0,0.0,17.0
2010-04-11T15:07:19.000+02:00,1.0,1055.0,345.0,87.0,2.0,67.0
2010-04-11T16:13:18.000+02:00,-29.0,1081.0,181.0,22.0,8.0,3.0
2010-04-11T17:21:15.000+02:00,-20.0,1056.0,0.0,8.0,7.0,31.0
2010-04-11T17:23:16.000+02:00,1.0,1129.0,229.0,53.0,8.0,4.0
2010-04-11T19:07:55.000+02:00,31.0,1079.0,95.0,11.0,6.0,65.0
2010-04-11T19:11:37.000+02:00,-30.0,1020.0,130.0,27.0,3.0,28.0
2010-04-11T21:40:19.000+02:00,48.0,1013.0,326.0,80.0,4.0,12.0
2010-04-12T03:00:48.000+02:00,-18.0,1133.0,263.0,41.0,2.0,58.0
2010-04-12T07:37:00.000+02:00,-35.0,905.0,343.0,36.0,4.0,78.0
2010-04-12T07:37:31.000+02:00,47.0,1125.0,249.0,85.0,7.0,74.0
2010-04-12T17:08:35.000+02:00,21.0,1156.0,159.0,75.0,7.0,32.0
2010-04-12T18:10:15.000+02:00,8.0,1083.0,186.0,35.0,2.0,63.0
2010-04-12T20:05:11.000+02:00,37.0,1136.0,9.0,100.0,9.0,47.0
2010-04-12T21:23:16.000+02:00,48.0,1078.0,78.0,68.0,6.0,28.0
2010-04-12T23:40:58.000+02:00,-48.0,1118.0,283.0,34.0,5.0,81.0
2010-04-13T05:19:40.000+02:00,13.0,1032.0,68.0,26.0,10.0,20.0
2010-04-13T05:36:02.000+02:00,1.0,912.0,216.0,66.0,0.0,39.0
2010-04-13T06:32:43.000+02:00,45.0,906.0,193.0,56.0,0.0,11.0
2010-04-13T09:43:53.000+02:00,48.0,1181.0,13.0,91.0,7.0,88.0
2010-04-13T13:03:14.000+02:00,23.0,1011.0,325.0,89.0,0.0,56.0
2010-04-13T18:26:17.000+02:00,36.0,1189.0,356.0,84.0,5.0,51.0
2010-04-13T18:54:55.000+02:00,50.0,982.0,154.0,65.0,1.0,95.0
2010-04-13T19:51:42.000+02:00,22.0,976.0,91.0,46.0,8.0,0.0
2010-04-13T20:02:36.000+02:00,41.0,1182.0,227.0,35.0,0.0,13.0
2010-04-13T20:54:09.000+02:00,-5.0,1094.0,147.0,56.0,9.0,61.0
2010-04-13T21:36:32.000+02:00,-50.0,1048.0,317.0,23.0,2.0,98.0
2010-04-13T21:54:40.000+02:00,21.0,1036.0,96.0,14.0,7.0,27.0
2010-04-14T00:07:38.000+02:00,-27.0,1045.0,325.0,95.0,7.0,61.0
2010-04-14T00:18:16.000+02:00,23.0,979.0,237.0,76.0,10.0,99.0
2010-04-14T00:23:00.000+02:00,-45.0,950.0,298.0,36.0,10.0,68.0
2010-04-14T12:38:55.000+02:00,14.0,1082.0,154.0,53.0,5.0,55.0
2010-04-14T14:36:25.000+02:00,20.0,1070.0,213.0,71.0,1.0,41.0
2010-04-14T15:56:10.000+02:00,45.0,906.0,236.0,69.0,2.0,3.0
2010-04-14T17:58:11.000+02:00,10.0,1058.0,300.0,42.0,4.0,90.0
2010-04-14T19:16:30.000+02:00,42.0,980.0,18.0,35.0,9.0,39.0
2010-04-14T23:23:56.000+02:00,-47.0,1029.0,199.0,39.0,8.0,28.0
2010-04-15T08:30:48.000+02:00,-49.0,944.0,143.0,53.0,3.0,59.0
2010-04-15T08:35:15.000+02:00,30.0,988.0,207.0,24.0,10.0,29.0
2010-04-15T09:27:44.000+02:00,6.0,913.0,136.0,82.0,8.0,46.0
2010-04-15T10:48:19.000+02:00,-12.0,1190.0,46.0,97.0,4.0,48.0
2010-04-15T10:51:01.000+02:00,15.0,1097.0,36.0,48.0,6.0,40.0
2010-04-15T11:35:20.000+02:00,-32.0,1016.0,266.0,76.0,1.0,57.0
2010-04-15T17:06:40.000+02:00,-41.0,1087.0,91.0,19.0,6.0,3.0
2010-04-15T20:16:25.000+02:00,14.0,1009.0,250.0,68.0,0.0,76.0
2010-04-16T03:07:22.000+02:00,48.0,1108.0,178.0,92.0,0.0,49.0
2010-04-16T03:16:07.000+02:00,-38.0,920.0,6.0,31.0,8.0,37.0
2010-04-16T03:43:52.000+02:00,26.0,1028.0,284.0,9.0,8.0,21.0
2010-04-16T05:53:08.000+02:00,35.0,993.0,335.0,19.0,8.0,96.0
2010-04-16T08:32:04.000+02:00,36.0,926.0,83.0,14.0,6.0,46.0
2010-04-16T10:21:16.000+02:00,-5.0,1064.0,152.0,24.0,7.0,92.0
2010-04-16T13:18:25.000+02:00,-6.0,1176.0,223.0,39.0,10.0,67.0
2010-04-16T16:04:19.000+02:00,-48.0,972.0,232.0,48.0,6.0,62.0
2010-04-16T16:22:09.000+02:00,39.0,1048.0,272.0,83.0,4.0,44.0
2010-04-16T18:30:56.000+02:00,21.0,1171.0,102.0,98.0,3.0,62.0
2010-04-16T19:44:32.000+02:00,-39.0,1006.0,72.0,17.0,1.0,0.0
2010-04-17T03:43:13.000+02:00,-28.0,1057.0,23.0,68.0,4.0,31.0
2010-04-17T05:52:37.000+02:00,20.0,1041.0,290.0,79.0,6.0,0.0
2010-04-17T07:18:25.000+02:00,-3.0,980.0,293.0,68.0,4.0,30.0
2010-04-17T15:24:58.000+02:00,-27.0,1154.0,339.0,7.0,8.0,80.0
2010-04-17T17:28:54.000+02:00,22.0,1062.0,358.0,24.0,10.0,6.0
2010-04-17T18:22:19.000+02:00,5.0,1150.0,128.0,76.0,10.0,2.0
2010-04-17T18:32:06.000+02:00,-24.0,1020.0,244.0,68.0,4.0,77.0
2010-04-17T19:12:12.000+02:00,10.0,1171.0,310.0,65.0,8.0,45.0
2010-04-17T22:22:32.000+02:00,-37.0,927.0,168.0,77.0,4.0,12.0
2010-04-18T05:01:13.000+02:00,45.0,1071.0,266.0,50.0,3.0,78.0
2010-04-18T05:30:39.000+02:00,-19.0,945.0,46.0,10.0,2.0,2.0
2010-04-18T05:48:05.000+02:00,-7.0,1119.0,0.0,39.0,10.0,22.0
2010-04-18T06:16:19.000+02:00,-31.0,1138.0,155.0,35.0,6.0,30.0
2010-04-18T08:13:36.000+02:00,-18.0,1055.0,58.0,73.0,3.0,53.0
2010-04-18T10:05:22.000+02:00,22.0,1172.0,305.0,98.0,0.0,95.0
2010-04-18T15:03:19.000+02:00,6.0,1199.0,230.0,90.0,9.0,88.0
2010-04-18T15:46:10.000+02:00,-18.0,999.0,331.0,3.0,5.0,34.0
